customer_id,first_purchase_date,last_purchase_date,total_orders,total_spend,avg_order_value,discount_usage_%,region,customer_segment,preferred_payment,recency_days,churn,customer_lifetime_days,spend_per_day,order_frequency,recency_group,high_value_customer,used_discount,aov_category,customer_age_days,R_score,F_score,M_score,RFM_score
CUST2352,2023-04-15,2023-05-16,16,44311,2769.44,10.0,West,High Value,Net Banking,1043,Yes,31,1384.71875,0.5,Very Lost,0,1,Low,1074,1,4,2,142
CUST2353,2023-02-10,2023-11-23,19,116816,6148.21,20.0,West,Low Value,Credit Card,852,No,286,407.0243902439024,0.06620209059233449,Very Lost,1,1,Low,1138,4,5,3,453
CUST2354,2023-06-14,2023-07-04,5,126298,25259.6,5.0,South,Mid Value,UPI,994,Yes,20,6014.190476190476,0.23809523809523808,Very Lost,1,1,High,1014,2,1,4,214
CUST2355,2023-07-09,2023-07-31,8,147664,18458.0,25.0,South,High Value,Debit Card,967,Yes,22,6420.173913043478,0.34782608695652173,Very Lost,1,1,High,989,2,2,4,224
CUST2356,2023-06-03,2023-12-17,17,38973,2292.53,5.0,West,Low Value,Debit Card,828,No,197,196.83333333333334,0.08585858585858586,Very Lost,0,1,Low,1025,5,4,1,541
CUST2357,2023-07-05,2023-08-01,11,112795,10254.09,0.0,West,Mid Value,Debit Card,966,Yes,27,4028.3928571428573,0.39285714285714285,Very Lost,1,0,Medium,993,2,3,3,233
CUST2358,2023-06-26,2024-03-03,19,105248,5539.37,0.0,North,Mid Value,Net Banking,751,No,251,417.6507936507937,0.07539682539682539,Very Lost,1,0,Low,1002,5,5,3,553
CUST2359,2023-07-15,2023-08-02,4,75995,18998.75,20.0,South,High Value,Net Banking,965,Yes,18,3999.7368421052633,0.21052631578947367,Very Lost,0,1,High,983,2,1,2,212
CUST2360,2023-06-07,2024-03-17,7,74526,10646.57,10.0,West,Mid Value,Credit Card,737,No,284,261.4947368421053,0.02456140350877193,Very Lost,0,1,Medium,1021,5,2,2,522
CUST2361,2023-02-28,2023-04-28,11,39256,3568.73,5.0,North,Low Value,Net Banking,1061,Yes,59,654.2666666666667,0.18333333333333332,Very Lost,0,1,Low,1120,1,3,1,131
CUST2362,2023-03-08,2023-12-25,19,14335,754.47,20.0,West,Low Value,Net Banking,820,No,292,48.924914675767916,0.06484641638225255,Very Lost,0,1,Low,1112,5,5,1,551
CUST2363,2023-02-16,2023-04-26,2,30333,15166.5,10.0,East,High Value,Credit Card,1063,Yes,69,433.3285714285714,0.02857142857142857,Very Lost,0,1,High,1132,1,1,1,111
CUST2364,2023-06-22,2023-10-03,4,137417,34354.25,10.0,West,High Value,Debit Card,903,Yes,103,1321.3173076923076,0.038461538461538464,Very Lost,1,1,High,1006,3,1,4,314
CUST2365,2023-04-24,2023-12-07,15,182038,12135.87,0.0,North,Low Value,Debit Card,838,No,227,798.4122807017544,0.06578947368421052,Very Lost,1,0,Medium,1065,4,4,5,445
CUST2366,2023-01-27,2023-08-06,20,36731,1836.55,25.0,North,High Value,Debit Card,961,Yes,191,191.30729166666666,0.10416666666666667,Very Lost,0,1,Low,1152,2,5,1,251
CUST2367,2023-04-13,2023-05-03,8,24818,3102.25,20.0,South,Low Value,Credit Card,1056,Yes,20,1181.8095238095239,0.38095238095238093,Very Lost,0,1,Low,1076,1,2,1,121
CUST2368,2023-03-30,2023-10-06,13,108001,8307.77,20.0,North,Low Value,Credit Card,900,Yes,190,565.4502617801047,0.06806282722513089,Very Lost,1,1,Medium,1090,3,3,3,333
CUST2369,2023-07-16,2023-08-05,4,147072,36768.0,10.0,South,High Value,Debit Card,962,Yes,20,7003.428571428572,0.19047619047619047,Very Lost,1,1,High,982,2,1,4,214
CUST2370,2023-01-07,2023-09-15,17,149236,8778.59,10.0,North,Mid Value,UPI,921,Yes,251,592.2063492063492,0.06746031746031746,Very Lost,1,1,Medium,1172,3,4,4,344
CUST2371,2023-05-14,2024-02-07,3,12137,4045.67,5.0,North,Low Value,Net Banking,776,No,269,44.95185185185185,0.011111111111111112,Very Lost,0,1,Low,1045,5,1,1,511
CUST2372,2023-04-14,2023-12-14,13,165241,12710.85,25.0,South,Low Value,Net Banking,831,No,244,674.4530612244898,0.053061224489795916,Very Lost,1,1,Medium,1075,5,3,5,535
CUST2373,2023-05-30,2023-10-22,4,188097,38704.20375,20.0,East,High Value,Credit Card,884,Yes,145,1288.335616438356,0.0273972602739726,Very Lost,1,1,High,1029,4,1,5,415
CUST2374,2023-04-05,2023-10-01,4,124494,31123.5,5.0,North,Low Value,Credit Card,905,Yes,179,691.6333333333333,0.022222222222222223,Very Lost,1,1,High,1084,3,1,4,314
CUST2375,2023-07-01,2024-01-23,1,95060,38704.20375,10.0,South,Low Value,Debit Card,791,No,206,459.22705314009664,0.004830917874396135,Very Lost,0,1,High,997,5,1,3,513
CUST2376,2023-04-30,2023-08-03,10,138076,13807.6,10.0,North,Low Value,Credit Card,964,Yes,95,1438.2916666666667,0.10416666666666667,Very Lost,1,1,Medium,1059,2,3,4,234
CUST2377,2023-04-20,2024-01-30,19,184027,9685.63,15.0,South,Mid Value,UPI,784,No,285,643.451048951049,0.06643356643356643,Very Lost,1,1,Medium,1069,5,5,5,555
CUST2378,2023-05-26,2024-02-14,1,87905,38704.20375,5.0,North,Low Value,UPI,769,No,264,331.7169811320755,0.0037735849056603774,Very Lost,0,1,High,1033,5,1,3,513
CUST2379,2023-07-04,2023-09-12,9,143520,15946.67,5.0,South,Mid Value,Debit Card,924,Yes,70,2021.4084507042253,0.1267605633802817,Very Lost,1,1,High,994,3,3,4,334
CUST2380,2023-04-23,2024-01-30,20,51914,2595.7,20.0,North,Mid Value,Debit Card,784,No,282,183.44169611307422,0.0706713780918728,Very Lost,0,1,Low,1066,5,5,2,552
CUST2381,2023-01-23,2023-04-25,1,77451,38704.20375,10.0,South,Mid Value,UPI,1064,Yes,92,832.8064516129032,0.010752688172043012,Very Lost,0,1,High,1156,1,1,2,112
CUST2382,2023-06-10,2023-07-29,7,71617,10231.0,10.0,South,Mid Value,UPI,969,Yes,49,1432.34,0.14,Very Lost,0,1,Medium,1018,2,2,2,222
CUST2383,2023-04-11,2023-07-01,20,107934,5396.7,10.0,East,High Value,Debit Card,997,Yes,81,1316.2682926829268,0.24390243902439024,Very Lost,1,1,Low,1078,2,5,3,253
CUST2384,2023-05-19,2023-06-03,7,146696,20956.57,20.0,West,Low Value,Net Banking,1025,Yes,15,9168.5,0.4375,Very Lost,1,1,High,1040,1,2,4,124
CUST2385,2023-06-07,2023-10-27,17,108381,6375.35,5.0,North,Mid Value,Net Banking,879,Yes,142,757.9090909090909,0.11888111888111888,Very Lost,1,1,Low,1021,4,4,3,443
CUST2386,2023-01-06,2023-02-01,7,187894,26842.0,15.0,East,Low Value,UPI,1147,Yes,26,6959.037037037037,0.25925925925925924,Very Lost,1,1,High,1173,1,2,5,125
CUST2387,2023-07-10,2024-04-24,18,29710,1650.56,20.0,North,High Value,Debit Card,699,No,289,102.44827586206897,0.06206896551724138,Very Lost,0,1,Low,988,5,5,1,551
CUST2388,2023-02-19,2023-11-24,15,156044,10402.93,10.0,South,High Value,Net Banking,851,No,278,559.2974910394265,0.053763440860215055,Very Lost,1,1,Medium,1129,4,4,4,444
CUST2389,2023-06-04,2023-06-14,4,122792,30698.0,25.0,South,Low Value,UPI,1014,Yes,10,11162.90909090909,0.36363636363636365,Very Lost,1,1,High,1024,2,1,4,214
CUST2390,2023-05-08,2023-06-03,13,170575,13121.15,10.0,West,Mid Value,Net Banking,1025,Yes,26,6317.592592592592,0.48148148148148145,Very Lost,1,1,Medium,1051,1,3,5,135
CUST2391,2023-03-12,2023-11-19,3,4896,1632.0,5.0,East,High Value,Debit Card,856,No,252,19.35177865612648,0.011857707509881422,Very Lost,0,1,Low,1108,4,1,1,411
CUST2392,2023-05-08,2023-08-19,9,24938,2770.89,0.0,South,Mid Value,UPI,948,Yes,103,239.78846153846155,0.08653846153846154,Very Lost,0,0,Low,1051,3,3,1,331
CUST2393,2023-04-28,2023-12-26,20,177967,8898.35,5.0,South,Low Value,Credit Card,819,No,242,732.3744855967078,0.0823045267489712,Very Lost,1,1,Medium,1061,5,5,5,555
CUST2394,2023-01-26,2023-07-13,2,54845,27422.5,5.0,East,Low Value,Credit Card,985,Yes,168,324.5266272189349,0.011834319526627219,Very Lost,0,1,High,1153,2,1,2,212
CUST2395,2023-01-23,2023-02-16,14,128681,9191.5,15.0,West,Low Value,Net Banking,1132,Yes,24,5147.24,0.56,Very Lost,1,1,Medium,1156,1,4,4,144
CUST2396,2023-01-02,2023-02-22,12,23531,1960.92,20.0,East,High Value,Net Banking,1126,Yes,51,452.5192307692308,0.23076923076923078,Very Lost,0,1,Low,1177,1,3,1,131
CUST2397,2023-05-17,2024-01-30,11,153489,13953.55,10.0,North,Low Value,UPI,784,No,258,592.6216216216217,0.04247104247104247,Very Lost,1,1,Medium,1042,5,3,4,534
CUST2398,2023-06-21,2023-08-25,7,72605,10372.14,15.0,South,Low Value,Credit Card,942,Yes,65,1100.0757575757575,0.10606060606060606,Very Lost,0,1,Medium,1007,3,2,2,322
CUST2399,2023-06-08,2023-11-30,11,148067,13460.64,5.0,North,High Value,Net Banking,845,No,175,841.2897727272727,0.0625,Very Lost,1,1,Medium,1020,4,3,4,434
CUST2400,2023-01-29,2023-05-01,9,171133,19014.78,10.0,North,Low Value,UPI,1058,Yes,92,1840.1397849462367,0.0967741935483871,Very Lost,1,1,High,1150,1,3,5,135
CUST2401,2023-07-06,2023-11-19,9,146012,16223.56,25.0,North,Mid Value,Net Banking,856,No,136,1065.7810218978102,0.06569343065693431,Very Lost,1,1,High,992,4,3,4,434
CUST2402,2023-07-13,2023-08-12,7,156521,22360.14,5.0,East,High Value,Credit Card,955,Yes,30,5049.064516129032,0.22580645161290322,Very Lost,1,1,High,985,3,2,4,324
CUST2403,2023-06-18,2023-11-04,5,97280,19456.0,0.0,East,Mid Value,Net Banking,871,No,139,694.8571428571429,0.03571428571428571,Very Lost,0,0,High,1010,4,1,3,413
CUST2404,2023-03-13,2023-06-22,6,102743,17123.83,20.0,South,Low Value,Net Banking,1006,Yes,101,1007.2843137254902,0.058823529411764705,Very Lost,1,1,High,1107,2,2,3,223
CUST2405,2023-07-02,2023-12-16,16,182900,11431.25,25.0,East,Mid Value,Net Banking,829,No,167,1088.6904761904761,0.09523809523809523,Very Lost,1,1,Medium,996,5,4,5,545
CUST2406,2023-01-29,2023-04-17,8,19370,2421.25,0.0,North,Mid Value,Debit Card,1072,Yes,78,245.18987341772151,0.10126582278481013,Very Lost,0,0,Low,1150,1,2,1,121
CUST2407,2023-03-17,2023-11-12,14,100063,7147.36,5.0,North,Low Value,Debit Card,863,No,240,415.1991701244813,0.058091286307053944,Very Lost,0,1,Medium,1103,4,4,3,443
CUST2408,2023-03-17,2023-10-02,3,123265,38704.20375,15.0,East,Low Value,UPI,904,Yes,199,616.325,0.015,Very Lost,1,1,High,1103,3,1,4,314
CUST2409,2023-03-06,2023-05-14,6,144523,24087.17,15.0,South,Mid Value,Net Banking,1045,Yes,69,2064.614285714286,0.08571428571428572,Very Lost,1,1,High,1114,1,2,4,124
CUST2410,2023-04-21,2023-05-17,16,51351,3209.44,10.0,South,Mid Value,UPI,1042,Yes,26,1901.888888888889,0.5925925925925926,Very Lost,0,1,Low,1068,1,4,2,142
CUST2411,2023-05-02,2023-12-05,3,18838,6279.33,15.0,West,unknown,Net Banking,840,No,217,86.41284403669725,0.013761467889908258,Very Lost,0,1,Low,1057,4,1,1,411
CUST2412,2023-02-06,2023-03-26,18,119446,6635.89,25.0,East,Low Value,UPI,1094,Yes,48,2437.673469387755,0.3673469387755102,Very Lost,1,1,Medium,1142,1,5,3,153
CUST2413,2023-05-30,2023-07-19,9,159500,17722.22,15.0,South,Mid Value,Debit Card,979,Yes,50,3127.450980392157,0.17647058823529413,Very Lost,1,1,High,1029,2,3,5,235
CUST2414,2023-05-27,2023-08-26,7,33597,4799.57,5.0,North,Mid Value,UPI,941,Yes,91,365.1847826086956,0.07608695652173914,Very Lost,0,1,Low,1032,3,2,1,321
CUST2415,2023-03-17,2023-05-28,19,140646,7402.42,25.0,East,Mid Value,UPI,1031,Yes,72,1926.6575342465753,0.2602739726027397,Very Lost,1,1,Medium,1103,1,5,4,154
CUST2416,2023-05-28,2023-06-28,10,123008,12300.8,25.0,North,High Value,Debit Card,1000,Yes,31,3844.0,0.3125,Very Lost,1,1,Medium,1031,2,3,4,234
CUST2417,2023-01-29,2023-06-12,4,62337,15584.25,0.0,South,Low Value,Net Banking,1016,Yes,134,461.75555555555553,0.02962962962962963,Very Lost,0,0,High,1150,1,1,2,112
CUST2418,2023-01-21,2023-05-30,14,26186,1870.43,5.0,North,High Value,Credit Card,1029,Yes,129,201.43076923076924,0.1076923076923077,Very Lost,0,1,Low,1158,1,4,1,141
CUST2419,2023-03-12,2023-05-03,12,108169,9014.08,10.0,South,Low Value,Debit Card,1056,Yes,52,2040.9245283018868,0.22641509433962265,Very Lost,1,1,Medium,1108,1,3,3,133
CUST2420,2023-04-09,2023-12-12,1,84731,38704.20375,0.0,West,Mid Value,UPI,833,No,247,341.65725806451616,0.004032258064516129,Very Lost,0,0,High,1080,4,1,3,413
CUST2421,2023-02-24,2023-11-22,12,176942,14745.17,20.0,South,Low Value,UPI,853,No,271,650.5220588235294,0.04411764705882353,Very Lost,1,1,High,1124,4,3,5,435
CUST2422,2023-06-19,2024-01-23,16,158086,9880.38,20.0,North,Low Value,UPI,791,No,218,721.8538812785388,0.0730593607305936,Very Lost,1,1,Medium,1009,5,4,5,545
CUST2423,2023-05-05,2023-12-30,3,154121,38704.20375,25.0,North,Mid Value,UPI,815,No,239,642.1708333333333,0.0125,Very Lost,1,1,High,1054,5,1,4,514
CUST2424,2023-02-02,2023-04-30,13,103580,7967.69,20.0,West,Mid Value,Debit Card,1059,Yes,87,1177.0454545454545,0.14772727272727273,Very Lost,1,1,Medium,1146,1,3,3,133
CUST2425,2023-05-22,2023-09-25,1,182913,38704.20375,0.0,West,Mid Value,UPI,911,Yes,126,1440.259842519685,0.007874015748031496,Very Lost,1,0,High,1037,3,1,5,315
CUST2426,2023-03-02,2023-08-08,3,127677,38704.20375,15.0,South,Low Value,Net Banking,959,Yes,159,797.98125,0.01875,Very Lost,1,1,High,1118,2,1,4,214
CUST2427,2023-02-15,2023-07-04,1,88143,38704.20375,5.0,North,Low Value,Debit Card,994,Yes,139,629.5928571428572,0.007142857142857143,Very Lost,0,1,High,1133,2,1,3,213
CUST2428,2023-03-23,2023-10-18,16,45903,2868.94,15.0,South,High Value,Debit Card,888,Yes,209,218.5857142857143,0.0761904761904762,Very Lost,0,1,Low,1097,4,4,2,442
CUST2429,2023-01-09,2023-07-09,8,103498,12937.25,10.0,East,Mid Value,Debit Card,989,Yes,181,568.6703296703297,0.04395604395604396,Very Lost,1,1,Medium,1170,2,2,3,223
CUST2430,2023-07-15,2024-03-15,19,175227,9222.47,15.0,South,Low Value,Net Banking,739,No,244,715.2122448979592,0.07755102040816327,Very Lost,1,1,Medium,983,5,5,5,555
CUST2431,2023-02-17,2023-07-01,12,50572,4214.33,5.0,East,Mid Value,Debit Card,997,Yes,134,374.6074074074074,0.08888888888888889,Very Lost,0,1,Low,1131,2,3,2,232
CUST2432,2023-04-26,2023-11-04,12,21492,1791.0,25.0,West,High Value,UPI,871,No,192,111.35751295336787,0.06217616580310881,Very Lost,0,1,Low,1063,4,3,1,431
CUST2433,2023-04-06,2023-06-15,16,155245,9702.81,10.0,South,Low Value,Debit Card,1013,Yes,70,2186.549295774648,0.22535211267605634,Very Lost,1,1,Medium,1083,2,4,4,244
CUST2434,2023-01-03,2023-02-02,9,79430,8825.56,20.0,North,Mid Value,UPI,1146,Yes,30,2562.2580645161293,0.2903225806451613,Very Lost,0,1,Medium,1176,1,3,2,132
CUST2435,2023-01-01,2023-05-06,18,105178,5843.22,25.0,West,Low Value,Debit Card,1053,Yes,125,834.7460317460317,0.14285714285714285,Very Lost,1,1,Low,1178,1,5,3,153
CUST2436,2023-06-02,2023-10-13,1,159489,38704.20375,25.0,West,Mid Value,Credit Card,893,Yes,133,1190.2164179104477,0.007462686567164179,Very Lost,1,1,High,1026,4,1,5,415
CUST2437,2023-06-26,2023-07-25,10,54206,5420.6,5.0,East,Mid Value,Credit Card,973,Yes,29,1806.8666666666666,0.3333333333333333,Very Lost,0,1,Low,1002,2,3,2,232
CUST2438,2023-05-06,2024-01-24,4,122833,30708.25,0.0,North,High Value,UPI,790,No,263,465.2765151515151,0.015151515151515152,Very Lost,1,0,High,1053,5,1,4,514
CUST2439,2023-05-31,2023-07-02,13,17844,1372.62,15.0,West,Mid Value,Credit Card,996,Yes,32,540.7272727272727,0.3939393939393939,Very Lost,0,1,Low,1028,2,3,1,231
CUST2440,2023-02-09,2023-04-18,17,80243,4720.18,15.0,West,Low Value,Net Banking,1071,Yes,68,1162.9420289855072,0.2463768115942029,Very Lost,0,1,Low,1139,1,4,2,142
CUST2441,2023-03-09,2023-07-17,13,115338,8872.15,10.0,East,High Value,Credit Card,981,Yes,130,880.4427480916031,0.09923664122137404,Very Lost,1,1,Medium,1111,2,3,3,233
CUST2442,2023-02-05,2023-05-23,17,113627,6683.94,0.0,North,Mid Value,Debit Card,1036,Yes,107,1052.101851851852,0.1574074074074074,Very Lost,1,0,Medium,1143,1,4,3,143
CUST2443,2023-05-31,2024-01-26,12,177889,14824.08,25.0,West,High Value,Net Banking,788,No,240,738.1286307053942,0.04979253112033195,Very Lost,1,1,High,1028,5,3,5,535
CUST2444,2023-05-02,2023-09-20,3,185554,38704.20375,0.0,East,High Value,Debit Card,916,Yes,141,1306.718309859155,0.02112676056338028,Very Lost,1,0,High,1057,3,1,5,315
CUST2445,2023-03-23,2023-06-11,20,57245,2862.25,5.0,South,Low Value,Debit Card,1017,Yes,80,706.7283950617284,0.24691358024691357,Very Lost,0,1,Low,1097,1,5,2,152
CUST2446,2023-04-06,2023-08-10,6,175107,29184.5,25.0,West,Low Value,Net Banking,957,Yes,126,1378.7952755905512,0.047244094488188976,Very Lost,1,1,High,1083,2,2,5,225
CUST2447,2023-03-19,2023-12-03,10,59643,5964.3,5.0,West,Low Value,Credit Card,842,No,259,229.39615384615385,0.038461538461538464,Very Lost,0,1,Low,1101,4,3,2,432
CUST2448,2023-01-28,2023-10-04,20,143252,7162.6,0.0,West,Mid Value,Credit Card,902,Yes,249,573.008,0.08,Very Lost,1,0,Medium,1151,3,5,4,354
CUST2449,2023-04-01,2023-04-15,4,151971,37992.75,10.0,North,Low Value,Net Banking,1074,Yes,14,10131.4,0.26666666666666666,Very Lost,1,1,High,1088,1,1,4,114
CUST2450,2023-01-31,2023-03-23,19,56128,2954.11,0.0,South,High Value,UPI,1097,Yes,51,1079.3846153846155,0.36538461538461536,Very Lost,0,0,Low,1148,1,5,2,152
CUST2451,2023-05-27,2024-02-02,19,167314,8806.0,20.0,South,Mid Value,UPI,781,No,251,663.9444444444445,0.07539682539682539,Very Lost,1,1,Medium,1032,5,5,5,555
CUST2452,2023-05-02,2024-01-01,8,143608,17951.0,15.0,West,Mid Value,Credit Card,813,No,244,586.1551020408164,0.0326530612244898,Very Lost,1,1,High,1057,5,2,4,524
CUST2453,2023-04-09,2023-12-24,11,190981,17361.91,20.0,West,Low Value,Credit Card,821,No,259,734.5423076923076,0.04230769230769231,Very Lost,1,1,High,1080,5,3,5,535
CUST2454,2023-01-02,2023-09-14,15,23215,1547.67,20.0,West,High Value,UPI,922,Yes,255,90.68359375,0.05859375,Very Lost,0,1,Low,1177,3,4,1,341
CUST2455,2023-05-13,2023-08-20,8,125387,15673.38,5.0,South,Mid Value,UPI,947,Yes,99,1253.87,0.08,Very Lost,1,1,High,1046,3,2,4,324
CUST2456,2023-05-03,2023-06-05,19,10072,530.11,25.0,East,High Value,UPI,1023,Yes,33,296.2352941176471,0.5588235294117647,Very Lost,0,1,Low,1056,1,5,1,151
CUST2457,2023-06-28,2024-02-14,17,167055,9826.76,10.0,South,Low Value,Debit Card,769,No,231,720.0646551724138,0.07327586206896551,Very Lost,1,1,Medium,1000,5,4,5,545
CUST2458,2023-04-25,2023-08-05,20,123949,6197.45,5.0,West,Low Value,Net Banking,962,Yes,102,1203.388349514563,0.1941747572815534,Very Lost,1,1,Low,1064,2,5,4,254
CUST2459,2023-01-04,2023-05-06,18,111712,6206.22,0.0,South,Low Value,Debit Card,1053,Yes,122,908.2276422764228,0.14634146341463414,Very Lost,1,0,Low,1175,1,5,3,153
CUST2460,2023-07-03,2024-02-18,3,3899,1299.67,20.0,East,Mid Value,Debit Card,765,No,230,16.87878787878788,0.012987012987012988,Very Lost,0,1,Low,995,5,1,1,511
CUST2461,2023-05-11,2023-05-26,18,189718,10539.89,0.0,West,Mid Value,Net Banking,1033,Yes,15,11857.375,1.125,Very Lost,1,0,Medium,1048,1,5,5,155
CUST2462,2023-06-01,2023-10-28,17,86850,5108.82,5.0,West,Low Value,Debit Card,878,Yes,149,579.0,0.11333333333333333,Very Lost,0,1,Low,1027,4,4,3,443
CUST2463,2023-03-09,2023-08-05,2,40173,20086.5,15.0,South,High Value,Credit Card,962,Yes,149,267.82,0.013333333333333334,Very Lost,0,1,High,1111,2,1,1,211
CUST2464,2023-06-15,2023-09-25,6,130690,21781.67,10.0,South,Mid Value,Net Banking,911,Yes,102,1268.8349514563106,0.05825242718446602,Very Lost,1,1,High,1013,3,2,4,324
CUST2465,2023-01-20,2023-09-19,7,134848,19264.0,5.0,East,High Value,Credit Card,917,Yes,242,554.9300411522634,0.02880658436213992,Very Lost,1,1,High,1159,3,2,4,324
CUST2466,2023-02-24,2023-03-30,4,124478,31119.5,5.0,South,Low Value,UPI,1090,Yes,34,3556.5142857142855,0.11428571428571428,Very Lost,1,1,High,1124,1,1,4,114
CUST2467,2023-02-08,2023-02-26,6,34111,5685.17,15.0,South,High Value,Credit Card,1122,Yes,18,1795.3157894736842,0.3157894736842105,Very Lost,0,1,Low,1140,1,2,1,121
CUST2468,2023-05-13,2023-05-31,18,170595,9477.5,10.0,South,Mid Value,Debit Card,1028,Yes,18,8978.684210526315,0.9473684210526315,Very Lost,1,1,Medium,1046,1,5,5,155
CUST2469,2023-05-24,2023-11-07,19,59825,3148.68,5.0,West,Low Value,Net Banking,868,No,167,356.1011904761905,0.1130952380952381,Very Lost,0,1,Low,1035,4,5,2,452
CUST2470,2023-02-15,2023-03-23,11,97903,8900.27,10.0,West,Low Value,Credit Card,1097,Yes,36,2646.027027027027,0.2972972972972973,Very Lost,0,1,Medium,1133,1,3,3,133
CUST2471,2023-07-08,2024-03-18,4,90649,22662.25,0.0,West,High Value,Net Banking,736,No,254,355.48627450980393,0.01568627450980392,Very Lost,0,0,High,990,5,1,3,513
CUST2472,2023-04-16,2023-09-22,9,134120,14902.22,25.0,East,Mid Value,UPI,914,Yes,159,838.25,0.05625,Very Lost,1,1,High,1073,3,3,4,334
CUST2473,2023-07-13,2024-03-22,18,169370,9409.44,10.0,West,Mid Value,UPI,732,No,253,666.8110236220473,0.07086614173228346,Very Lost,1,1,Medium,985,5,5,5,555
CUST2474,2023-05-20,2023-10-05,3,134513,38704.20375,0.0,West,Mid Value,UPI,901,Yes,138,967.7194244604317,0.02158273381294964,Very Lost,1,0,High,1039,3,1,4,314
CUST2475,2023-02-10,2023-05-31,13,199297,15330.54,25.0,East,Low Value,Debit Card,1028,Yes,110,1795.4684684684685,0.11711711711711711,Very Lost,1,1,High,1138,1,3,5,135
CUST2476,2023-06-17,2023-11-10,15,7124,474.93,5.0,North,Low Value,Debit Card,865,No,146,48.46258503401361,0.10204081632653061,Very Lost,0,1,Low,1011,4,4,1,441
CUST2477,2023-02-18,2023-10-27,12,174340,14528.33,0.0,West,Mid Value,UPI,879,Yes,251,691.8253968253969,0.047619047619047616,Very Lost,1,0,High,1130,4,3,5,435
CUST2478,2023-03-12,2023-10-25,14,71465,5104.64,15.0,West,High Value,Debit Card,881,Yes,227,313.4429824561403,0.06140350877192982,Very Lost,0,1,Low,1108,4,4,2,442
CUST2479,2023-01-01,2023-08-05,12,156255,13021.25,0.0,West,Mid Value,Net Banking,962,Yes,216,720.0691244239631,0.055299539170506916,Very Lost,1,0,Medium,1178,2,3,4,234
CUST2480,2023-05-05,2023-09-25,10,17597,1759.7,15.0,South,Low Value,Credit Card,911,Yes,143,122.20138888888889,0.06944444444444445,Very Lost,0,1,Low,1054,3,3,1,331
CUST2481,2023-05-05,2023-06-20,19,143941,7575.84,15.0,West,Mid Value,Debit Card,1008,Yes,46,3062.574468085106,0.40425531914893614,Very Lost,1,1,Medium,1054,2,5,4,254
CUST2482,2023-01-01,2023-03-26,9,81239,9026.56,10.0,North,High Value,Credit Card,1094,Yes,84,955.7529411764706,0.10588235294117647,Very Lost,0,1,Medium,1178,1,3,2,132
CUST2483,2023-05-06,2023-10-06,4,36112,9028.0,5.0,North,High Value,UPI,900,Yes,153,234.4935064935065,0.025974025974025976,Very Lost,0,1,Medium,1053,3,1,1,311
CUST2484,2023-07-08,2024-04-08,9,109313,12145.89,25.0,South,Mid Value,Debit Card,715,No,275,396.06159420289856,0.03260869565217391,Very Lost,1,1,Medium,990,5,3,3,533
CUST2485,2023-03-20,2023-07-16,16,54232,3389.5,10.0,East,Mid Value,Debit Card,982,Yes,118,455.7310924369748,0.13445378151260504,Very Lost,0,1,Low,1100,2,4,2,242
CUST2486,2023-04-20,2023-10-01,7,150980,21568.57,5.0,North,Low Value,Net Banking,905,Yes,164,915.030303030303,0.04242424242424243,Very Lost,1,1,High,1069,3,2,4,324
